Date,SPY,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2019-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-18,0.0,0.07482680948041548,0.06890901087732387,0.073902655681904,0.09117630319669393,0.07835890033714082,0.0634232745822044,0.11924993045471767,0.1376997132336626,0.11757253327799017,0.08923288722318956,0.08564798165475754
2019-03-19,0.0,0.07753315688421514,0.06694179500840855,0.07075200781160547,0.09367113532326828,0.08331705046837232,0.07478228651060798,0.1152035586380979,0.12913358479397838,0.11154770340678136,0.09031421680971485,0.08680350434494964
2019-03-20,0.0,0.08194501422783788,0.06958138119902242,0.06977319922819172,0.0971890318168442,0.08761608500533911,0.08037870203197221,0.1141438188012939,0.1178299526952698,0.10089197986926558,0.09130577869077504,0.08934505643418802
2019-03-21,0.0,0.08194516057400741,0.0698762532516026,0.07058339543012583,0.0894043369139049,0.08687492067834862,0.0803090366615113,0.11351344240435954,0.11879968608417041,0.10246664724557804,0.09040537257942571,0.09582174817696554
2019-03-22,0.0,0.08225300506643415,0.07081415412417776,0.07092412238564623,0.08948614515989199,0.08820001392647392,0.0765685120285145,0.11269512031680572,0.11889867017574071,0.10360107840753877,0.09127568849833337,0.09528348991044273
2019-03-25,0.0,0.07692961541649816,0.07193539396054255,0.07008130945409599,0.0837023764592813,0.08504186926113565,0.07490653423911064,0.12106792827751264,0.1240238044385223,0.10921832498322505,0.09040662592665961,0.09268621758341603
2019-03-26,0.0,0.07654206832934464,0.07110760076371532,0.06934011026962254,0.08253410782060096,0.08565002907620947,0.07373115277784448,0.12032896687668371,0.12885722153214532,0.11080927482463132,0.08942549126313246,0.0916739764660698
2019-03-27,0.0,0.07681961779790909,0.07156301219862615,0.06894228238409204,0.08168943449407429,0.0857914177545327,0.074142064232898,0.11938421176564054,0.12887393548661855,0.11145581229249414,0.08939667401448467,0.09194153757862975
2019-03-28,0.0,0.0759968960797868,0.06996569609693462,0.06737029052538548,0.08031701969424138,0.08428299466146126,0.07334512609254594,0.11772593050988005,0.1264684708507877,0.12509391445257897,0.08850841310546263,0.09092524793093526
2019-03-29,0.0,0.07539239915893442,0.07093817954990392,0.06689870117836352,0.07980145482450932,0.08365257113326836,0.07390748852724549,0.11869014754649836,0.12721297353147312,0.12088246934350166,0.09184056818012448,0.0907830470261773
2019-04-01,0.0,0.07488631402758798,0.0709874290248447,0.06676871115380194,0.08399783803193263,0.08270681649590661,0.07344954156798415,0.11927198201996506,0.12689090420217122,0.12038411820447183,0.08998707784188008,0.09066926742945383
2019-04-02,0.0,0.07643017236483907,0.07062930999477342,0.06716289074205009,0.07947886354539772,0.08249372846569196,0.07361214242817764,0.12010989407102313,0.12762918672340975,0.11950954075452142,0.09198371288056795,0.09096055802954782
2019-04-03,0.0,0.07729638392326718,0.06988223085722092,0.06792877258033082,0.08103166844716178,0.08438567825955014,0.0737171663005127,0.1190477777826473,0.12454124228503136,0.11793169683697817,0.092481005525842,0.09175637720145763
2019-04-04,0.0,0.07633458157433169,0.07149595819102869,0.0688046330348534,0.08051157958738213,0.08837249271470285,0.0749054956583275,0.118494608577119,0.12180273707761485,0.1148087790347963,0.09105189718782439,0.09341723736201903
2019-04-05,0.0,0.07615863306717895,0.07144708327794963,0.06915167120195848,0.0799520069913336,0.08788095517039446,0.07418348190684537,0.12175413007023136,0.12050109608519265,0.11579430106396922,0.0906476149407113,0.09252902622423508
2019-04-08,0.0,0.0762537260660269,0.0711680805771116,0.06734394670691896,0.07961165177704319,0.08758439792785941,0.07404293837969955,0.12826835948472998,0.1190550595117142,0.11384146527379085,0.09087165698456826,0.09195871731053701
2019-04-09,0.0,0.07772073933074525,0.07085946552911146,0.06701234152432561,0.07896875009532854,0.08722266696061702,0.07391610861618723,0.12738180197684712,0.11857256471567189,0.11706558826967965,0.08949326512713324,0.09178670785435301
2019-04-10,0.0,0.07677919760889791,0.07142562251826699,0.06643342518621867,0.07805122903241422,0.08549198457288444,0.0754533237340239,0.12689712710560686,0.11960418802444532,0.118060899837393,0.09127028496162728,0.09053271741822144
2019-04-11,0.0,0.07698969647591497,0.07241683975399543,0.06601226729636164,0.07767485511184714,0.08685926402394012,0.07669186738927959,0.1260697867044924,0.11877276003822274,0.11655396411335507,0.09095384339324208,0.09100485569934891
2019-04-12,0.0,0.07610600905404868,0.07205580225212439,0.06552619085432894,0.07597499118020197,0.08706087560485415,0.08318008961738445,0.12447430201340741,0.11743725249847872,0.1148498996661775,0.0890604277792708,0.09427415947972292
2019-04-15,0.0,0.0740255108238179,0.08467057367486813,0.06276983865743069,0.06999590436463304,0.0814833371970387,0.0795053066006684,0.1328551941354753,0.11402552522985199,0.12384067339540968,0.08612806617032266,0.09070006975048357
2019-04-16,0.0,0.0731766963368522,0.08439822833826639,0.06367721527073493,0.06921837207659641,0.0803209460319222,0.07896404190234516,0.1319046061573444,0.11336647135584514,0.1242037541534783,0.08534410462992006,0.09542556374669488
2019-04-17,0.0,0.07509662644755183,0.08756339584749667,0.06512268085724572,0.06969435506627793,0.08384783044446807,0.0831573966008043,0.13674424110761538,0.0994097113035476,0.119308018520657,0.08186618698534567,0.09818955681898989
2019-04-18,0.0,0.07543847219809766,0.08987410684021836,0.06564489381419411,0.07038136738329034,0.08531633711918751,0.08419405661961986,0.13716593283633363,0.09831967633858835,0.11939830328324239,0.07402555608943015,0.10024129747779754
2019-04-22,0.0,0.07512094039667747,0.09955549941207456,0.0651211240689657,0.06948122498949809,0.08293854921410233,0.0832278509273197,0.13564326424376294,0.09761044875495373,0.11810751063449926,0.07338450319713827,0.09980908416100788
2019-04-23,0.0,0.07548101145500985,0.10050268801371755,0.06501282473374403,0.06907294658351318,0.08208156564670727,0.08556840244765543,0.13340240939418735,0.09431918158218833,0.1218902461773806,0.07299526025438118,0.09967346371151528
2019-04-24,0.0,0.07622850972815624,0.09890598677620055,0.06584645734506978,0.06988539760440989,0.0822075452018241,0.08558512768641563,0.13425185029695508,0.09295327998655074,0.1234571903912193,0.07133658948722313,0.09934206549597553
2019-04-25,0.0,0.07573709581002715,0.10166982567984145,0.06370884737440405,0.07002653797083334,0.08233035858985842,0.08586843524803808,0.1346437293331296,0.09252047454891905,0.12244261190198047,0.07151066902077781,0.09954141452219066
2019-04-26,0.0,0.07772860859830222,0.1010637683580333,0.06392832999871573,0.07103472115268204,0.07874619578846545,0.0867125667368314,0.13320993143455273,0.09292459348051164,0.12121744793019679,0.07173609821859901,0.10169773830310964
2019-04-29,0.0,0.07771720194939508,0.10098414423784326,0.06403301712166948,0.07103174641929469,0.0790854750731328,0.08670277769324232,0.1306600606871084,0.09358549152354823,0.12271515484720423,0.0713649882860777,0.10211994216148379
2019-04-30,0.0,0.07762541122670927,0.0993474784521632,0.06371333698033656,0.07159846645782221,0.07897227444399287,0.08613904646264445,0.13869026436811208,0.09097518030726838,0.12033582325771851,0.07101094439849526,0.10159177364473736
2019-05-01,0.0,0.07978639929637253,0.08910722504859965,0.06615635774077899,0.07625920431604165,0.08182890500162407,0.08771374310573894,0.13811770634698867,0.09061835424994977,0.11323170857745378,0.07391231772917746,0.1032680785872745
2019-05-02,0.0,0.07811904398807261,0.09067493286090875,0.06536799252143234,0.07733873349887166,0.08331452627973009,0.08968065338063605,0.13243039979865248,0.09298436957610728,0.11279089812576353,0.0758623045098961,0.10143614545992911
2019-05-03,0.0,0.08069465007536165,0.09042227826382605,0.06368575230914086,0.07749790889597004,0.08337756284963786,0.08863888914842649,0.13251503730079195,0.0936895733152425,0.11271680955230594,0.07550784284739206,0.10125369544190455
2019-05-06,0.0,0.08031472479797731,0.09188305605022715,0.06478274471272041,0.0776924894597247,0.08245419230601204,0.08841265135879287,0.13125622448309124,0.09353842757261999,0.11394353257019015,0.07596000486918417,0.09976195181946006
2019-05-07,0.0,0.07831035279851642,0.09284723905653239,0.06495300151873427,0.0772638133966824,0.08176258641160879,0.08868222151892541,0.13287088521322749,0.09368976949888061,0.11395733623703527,0.07668268612380616,0.09898010822605086
2019-05-08,0.0,0.07863183997073796,0.09121086943372246,0.0670528178979325,0.07733442226006076,0.08030144997505279,0.0846664060630567,0.13402334966963292,0.09318078777132745,0.11957000970196237,0.07634081302203743,0.09768723423447666
2019-05-09,0.0,0.0793874935870602,0.09164684704227664,0.06749855477146634,0.077847481006875,0.08086309746697676,0.08508136015300914,0.13475996432751908,0.09384300142857922,0.11401860779706467,0.07680076465583449,0.0982528277633384
2019-05-10,0.0,0.07893375553901322,0.09207216626413935,0.06768473669926164,0.07794384182358437,0.08109253788363027,0.08442136357945688,0.13473834192651238,0.09407947218031168,0.11410914495165259,0.07701761251912533,0.09790702663331247
2019-05-13,0.0,0.07959438326040126,0.09328947870128233,0.06903348596453625,0.07878276864709544,0.08215319059262702,0.08575203042369502,0.13149086026427934,0.09357439068419438,0.10814206730713276,0.0781041003118507,0.10008324384290555
2019-05-14,0.0,0.08039264729899709,0.0866348851350334,0.07443796492739106,0.07690988241326367,0.07998288613076739,0.07706532796456832,0.13615844011139688,0.10021341713276959,0.1132165418505243,0.08265016266494184,0.09233784437034641
2019-05-15,0.0,0.08036942694004934,0.0868480498051309,0.07374185382345369,0.07723697059206393,0.07959793012498959,0.0759092718001604,0.1366728707713261,0.10081515563147578,0.112608751213462,0.08430990891255821,0.09188981038533024
2019-05-16,0.0,0.08109738699627558,0.08309011952412344,0.07411795148898008,0.07781521617126073,0.08051884273850407,0.07591826761928482,0.13600109191101456,0.10108311357931415,0.11340006219313715,0.08479965535946318,0.09215829241864223
2019-05-17,0.0,0.07970993410810123,0.08282336023519234,0.07516221472826987,0.07774515193540833,0.08086029009911422,0.0760529216607809,0.1350990432754488,0.10126212263366545,0.11286165507516846,0.08640893158350248,0.09201437466534779
2019-05-20,0.0,0.07970759739324441,0.08281173848562656,0.07447059949873883,0.07801124574615739,0.07982822618029659,0.07602512171188616,0.13634107950880214,0.10089168411034934,0.11219060305125289,0.0867091236149494,0.09301298069869623
2019-05-21,0.0,0.07882490171222607,0.08083270108784112,0.07769256653046083,0.07875715652173282,0.08055731544031468,0.07428857315540513,0.1370034664950234,0.09718746723508014,0.11342484161770679,0.08756742600499341,0.09386358419921563
2019-05-22,0.0,0.07741094378897942,0.08130502267474447,0.07739213309765888,0.07761172170400427,0.07885059354685885,0.07516613118264737,0.14038458386733482,0.09820431843955703,0.11274773637091277,0.0867533240714465,0.09417349125585557
2019-05-23,0.0,0.07750130425881942,0.08172515413227867,0.0762519065411656,0.07759378419130479,0.07917399327570156,0.07536078884307763,0.14049418401335154,0.09869094345312993,0.11301870019775205,0.0873301031769849,0.09285913791643408
2019-05-24,0.0,0.07729746737791503,0.08120069157106934,0.07120830714961879,0.07750215302375851,0.07912174717597908,0.07449524823795126,0.14350221082252312,0.10021757874376541,0.11328401229288415,0.08998709180419998,0.09218349180033533
2019-05-28,0.0,0.07742438644835402,0.08146959721882245,0.07115961714673556,0.0772360851997125,0.0792716759402191,0.0745794013782341,0.14275134615774712,0.10035307031071258,0.11329094294736732,0.09004140205392518,0.09242247519816993
2019-05-29,0.0,0.07854848138574617,0.0832037968496802,0.07229867795720041,0.07831813259579198,0.08050394208654167,0.07718107736603254,0.13445902578671948,0.10106264126101043,0.10988054938950095,0.09023252885051362,0.09431114647126249
2019-05-30,0.0,0.07904315862945652,0.08344698298984798,0.07397836988161983,0.07951123511411087,0.08162347517619907,0.07748913614613495,0.13297751344610445,0.09986107870210843,0.10728106313718301,0.08987718259511444,0.0949108041821204
2019-05-31,0.0,0.07890017256179295,0.08332542588229225,0.07318247942148827,0.07977332478838363,0.08145625508177115,0.07714755512936913,0.1323843920477327,0.09942811715311878,0.10965675383120627,0.09017909922742767,0.09456642487541714
2019-06-03,0.0,0.07918164736307727,0.08298535897824053,0.07351677080941907,0.08242765733219637,0.0814813675602365,0.07640128660145441,0.12780023338535812,0.10014988633493434,0.11089181506761213,0.09138715790953464,0.09377681865793663
2019-06-04,0.0,0.07355711225563816,0.07741082057114755,0.07297386175355922,0.08246681610010988,0.08217663287094977,0.0793709595179155,0.12766675616456769,0.10509694599787428,0.11157041361066683,0.09186935155711215,0.09584032960045887
2019-06-05,0.0,0.07483176370207463,0.0765123386569747,0.07514596337822745,0.0840555712517826,0.08239873744583039,0.07579531387174825,0.1267098722292661,0.10587782096622268,0.11355655955000385,0.09277803144765637,0.09233802750021297
2019-06-06,0.0,0.07627057645413035,0.07822946405157748,0.07629295589380523,0.08599065680252929,0.08357041793790049,0.07656833503819296,0.12628160502257949,0.10054557866178133,0.10760513461687286,0.09413963616731527,0.09450563935331525
2019-06-07,0.0,0.07577698480883893,0.07834301055224414,0.07545619686557,0.08700996919257929,0.08394887610962389,0.07602894446289975,0.12549432074256262,0.10103170803953118,0.1079238444045288,0.09447457685452439,0.09451156796709712
2019-06-10,0.0,0.07601575399275086,0.07762015048094276,0.07599265559070367,0.08789245389622714,0.08414114261561144,0.07496753707929038,0.12497194688295082,0.1019612427976298,0.108618399112272,0.0947317197678802,0.09308699778374094
2019-06-11,0.0,0.07624748659198002,0.07744105152642346,0.07582809622772757,0.08766929612916353,0.0842731455210707,0.07433117651245438,0.12498464197970424,0.10225530893507327,0.11004900180176311,0.09444145298373155,0.0924793417909082
2019-06-12,0.0,0.07637136618972612,0.07713544008273109,0.07553212956223578,0.08741342353444051,0.08427590169587242,0.07454248906104381,0.1253180754756159,0.10193514628697219,0.10936133624204666,0.09580256699917347,0.09231212487014225
2019-06-13,0.0,0.07671981736645135,0.07751081428875466,0.07504438342151705,0.09066878785898226,0.08699500159686499,0.07443513470628665,0.12441276360463875,0.10085386846290556,0.10644672283712268,0.09446486890979584,0.09244783694668023
2019-06-14,0.0,0.07654348810598259,0.07684898151587317,0.07410608662545293,0.09055715164935074,0.08668541553487707,0.07440253606670492,0.1267527494274601,0.10168179255016671,0.10636093366681393,0.09444887719947526,0.09161198765784268
2019-06-17,0.0,0.07734536493316767,0.07683784553041871,0.07426673589259788,0.09050219604448781,0.08654308508277814,0.07421316690432711,0.12771904346496246,0.10144459086935356,0.1048625332346738,0.09431498618744935,0.09195045185578332
2019-06-18,0.0,0.07758234488621193,0.07636389087093216,0.07439471470295354,0.09000778060140743,0.08698277854924812,0.07445116814762909,0.12760734753393882,0.10041003814816636,0.10513600637489383,0.09429844590679266,0.09276548427782608
2019-06-19,0.0,0.07770484686652675,0.07675238507141445,0.07566868496692324,0.08897959239600157,0.08428215335433303,0.07329406123399705,0.12736540183990014,0.1015441874521974,0.10660387426830785,0.09465105648149053,0.09315375606890786
2019-06-20,0.0,0.07752933358976143,0.07679848192938021,0.07590647363240696,0.08895031076635271,0.08445049862002234,0.07332087462094818,0.12740651339854184,0.10160905168159327,0.10696327874074818,0.09379539065845978,0.09326979236178515
2019-06-21,0.0,0.07731638604720402,0.07705447627248582,0.07385325178455092,0.0901120351602692,0.08430699208383953,0.07285260899607883,0.12665365098187958,0.10210259986997043,0.1071386542497966,0.094254788919143,0.09435455563478215
2019-06-24,0.0,0.07744516380375087,0.07726029288393554,0.07379949430485103,0.09030983369611853,0.08424824122961248,0.07308833915681166,0.1265094387871974,0.10093028275393971,0.10762197953163762,0.09428965323865937,0.09449728061348574
2019-06-25,0.0,0.07728500645209474,0.07714863420640321,0.07338878744398626,0.09028966926893621,0.08465341843868888,0.07301785960519815,0.1263303568228887,0.10040879088319334,0.10772388076482671,0.09573033418764754,0.09402326192613635
2019-06-26,0.0,0.07843119282243463,0.07550710717646801,0.07328467313231107,0.09369182188895822,0.08567923816553097,0.0714816957359881,0.12647614226624493,0.09814375306881801,0.10715265884666708,0.09671129254782906,0.0934404243487499
2019-06-27,0.0,0.08018020245311562,0.07698212293782959,0.07348381813560016,0.09604630855351291,0.08766088516195629,0.07241192477473735,0.12369526007702256,0.09589979937011527,0.10161899517428827,0.09672182303113777,0.09529886033068413
2019-06-28,0.0,0.07900601443383445,0.07551238000530798,0.07243756516359323,0.09594227264548247,0.08662904926139212,0.07138151667840335,0.12176427619365296,0.10086297573039794,0.1024357724799732,0.10041482347603942,0.09361335393192292
2019-07-01,0.0,0.07784372702583817,0.07405432361934601,0.07072857689610296,0.09251827777249781,0.0846025829783512,0.07060824188891973,0.12061582706877659,0.1012827458529328,0.10133511157298357,0.11403219871924442,0.09237838660500655
2019-07-02,0.0,0.07776187748145899,0.07394525702993193,0.07101413639578728,0.09150955955791722,0.08598942326610136,0.06972149852557057,0.12031230497207236,0.10220129153829091,0.1014884327679741,0.11417850624559892,0.09187771221929646
2019-07-03,0.0,0.07844189505738021,0.07392738703147463,0.07273323637449737,0.09194373929588197,0.08643588415222446,0.07002395166183681,0.11937064540133702,0.10044076365103499,0.09980571550742622,0.11444768273140224,0.09242909913550398
2019-07-05,0.0,0.07832107265806519,0.07465809695986417,0.07249461860441489,0.09161250827024545,0.08673688467399794,0.07020877162992459,0.11675056780656433,0.0993753178585198,0.09928822036411306,0.11753231182194336,0.09302162935234724
2019-07-08,0.0,0.07848560586979428,0.0748160001127203,0.07389909207307432,0.09162918823997705,0.08670721723510742,0.07021063304498347,0.116169632666079,0.09920629588217456,0.09964713408742958,0.11617549050386893,0.09305371028479115
2019-07-09,0.0,0.07832222382781424,0.07469848196615056,0.07354805286516876,0.09089375719845937,0.08943497988103744,0.06959022788515717,0.11683235311204501,0.09874401574159934,0.09930313363841238,0.11567147929290189,0.09296129459125378
2019-07-10,0.0,0.07764002540669776,0.07448433830970058,0.07399918748327865,0.09121534664835529,0.08951744029542688,0.06929113153100977,0.11660519480375288,0.09844992453921335,0.09883219988661063,0.11682174681560265,0.09314346428035152
2019-07-11,0.0,0.07754603148372097,0.07413318998338067,0.0729357663283723,0.09198375229007345,0.08942520248412449,0.06895959861674589,0.11582535610349771,0.09998226221545262,0.09937364296157816,0.11674581444966599,0.09308938308338774
2019-07-12,0.0,0.07730777159575941,0.07664173226637613,0.07236396857719109,0.0909897678122448,0.08845637142805594,0.06840776093837439,0.11740886350991399,0.09790718592945523,0.10196330452898081,0.11613710478922114,0.09241616862442703
2019-07-15,0.0,0.07875416596235686,0.07625079975710063,0.07415383803393184,0.09096698032080396,0.08568658397597725,0.06797879540310188,0.1210761198752538,0.09718510471396931,0.10258446676296398,0.11273919041449579,0.09262395478004462
2019-07-16,0.0,0.07888683614005595,0.07627168575985468,0.07538688929504046,0.09043430634374267,0.08538665221806527,0.06801361484436244,0.12091193915202966,0.09704325020904216,0.10246973311701658,0.11276820221018731,0.09242689071060281
2019-07-17,0.0,0.07903555307605478,0.07635424853955557,0.07481962721200122,0.09070946747050743,0.08589105782216434,0.06755480828355477,0.12134054708979036,0.09693888686108716,0.10156230107876436,0.11253333080720755,0.0932601717593125
2019-07-18,0.0,0.08028130747839404,0.07602334972137165,0.07433390673188424,0.09071745231493779,0.08300504001849271,0.068049569070989,0.12179856773667086,0.09713212933587227,0.10243355562257904,0.11334678565707113,0.09287833631173721
2019-07-19,0.0,0.08042587097067425,0.07501320148704718,0.07250920601431919,0.09050441452674124,0.08399597576793742,0.06812518453106436,0.12059692344818917,0.0986776481196904,0.09880384097824198,0.11832029810910392,0.09302743604699089
2019-07-22,0.0,0.08138536335381699,0.0747684205440789,0.07320833882917344,0.09136097267799707,0.08473238541443262,0.06878438614307596,0.1204972752493486,0.09565890032910761,0.09954460538490678,0.11665402336288606,0.093405328711176
2019-07-23,0.0,0.08198626397624884,0.074793551022272,0.07310936410438851,0.09145570502680657,0.08479698757873949,0.06863967336592226,0.1195438054131475,0.09573028012995695,0.0994986318564584,0.11670434975220588,0.0937413877738536
2019-07-24,0.0,0.08014782625121311,0.07464599260626134,0.07308489601632262,0.09065964664434056,0.08348778386780255,0.06847432963485044,0.12157573088926978,0.09602272590782988,0.1028678268592219,0.11583604737609837,0.09319719394678948
2019-07-25,0.0,0.07956803072879484,0.07605211722746542,0.06995842189723175,0.09499073439366823,0.08613500192805516,0.07230098748888487,0.1149918952298273,0.08978317354877136,0.0977474181885366,0.11796363934291272,0.10050858002585149
2019-07-26,0.0,0.07907506962652966,0.07596374900537933,0.06990791328427177,0.09442354815682318,0.08678624654525202,0.0731369802098853,0.11512931383956743,0.08942805111442871,0.09827479270647789,0.11718763915762648,0.10068669635375825
2019-07-29,0.0,0.07950577483255028,0.07402203108330407,0.07016969137308367,0.09381088523873961,0.086964238827491,0.07391168740438656,0.11407677273057487,0.09009775085208252,0.09857258045874354,0.11750692436473666,0.10136166283430718
2019-07-30,0.0,0.08016803644010236,0.0737285790131197,0.06991420238416585,0.09324685099616573,0.08718261038036448,0.07383748467532278,0.1146052977134174,0.08982463694317909,0.09830133689145618,0.11790857370347232,0.10128239085923413
2019-07-31,0.0,0.08038110212554006,0.0738987444603217,0.06963315423959972,0.09378272309680176,0.08865771965520178,0.07395692635157339,0.11488360993981811,0.08870025327433448,0.09740481559392689,0.11727162314831951,0.10142932811456266
2019-08-01,0.0,0.08103082416742337,0.07644145355291236,0.0704210077812114,0.09438901381256051,0.08811845344163907,0.07543387149162964,0.10615552322954501,0.09314850079395882,0.09817061481077648,0.11564654752678931,0.10104418939155381
2019-08-02,0.0,0.08316691152287817,0.07775224722482722,0.06917779896047213,0.08946204204448766,0.08597421258698888,0.07670825710637078,0.10704787858787093,0.09485295301423145,0.09773283116772555,0.11889734256157619,0.09922752522257096
2019-08-05,0.0,0.08230283230537727,0.07702101303184507,0.06942055907534787,0.09002340649236462,0.08634541833067853,0.07485415306361162,0.10743615146329784,0.09448743199616187,0.09856923102005577,0.11956091362273234,0.09997888959852709
2019-08-06,0.0,0.08713513735237682,0.07649045130804691,0.07595008974367215,0.08658712918932206,0.0871337159212979,0.07124814473911267,0.10261073283920294,0.0963913343991709,0.10356272326281209,0.11451361449607841,0.09837692674890716
2019-08-07,0.0,0.08882791981360515,0.07656812499189296,0.07738405966130658,0.0863148564900477,0.08661278802229483,0.07122587686535642,0.10344465581245896,0.09627427703118858,0.1030123511546561,0.11310430041334105,0.09723078974385174
