Date,SPY,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2019-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-18,0.0,0.07482670185059158,0.06890921610684095,0.07390241348867034,0.09117626162901078,0.07835886701736741,0.0634233458269559,0.1192498517764276,0.13769997006045542,0.11757252036160791,0.08923297379822531,0.08564787808384683
2019-03-19,0.0,0.07753305303695733,0.06694195328714954,0.07075169167510359,0.09367098932870135,0.08331692072249594,0.07478254056621803,0.11520349565121143,0.12913384208581166,0.11154771098459484,0.09031430215214273,0.0868035005096136
2019-03-20,0.0,0.08194496904796061,0.06958168597960242,0.06977282223188218,0.09718872686206113,0.08761615529144058,0.08037906278373942,0.11414359288851089,0.11783016619020363,0.10089207138231916,0.09130558628188074,0.08934516106039912
2019-03-21,0.0,0.08194514009449022,0.06987650775569514,0.0705829960881553,0.08940416529746625,0.08687500316479957,0.0803094518198838,0.11351312169233521,0.11879994975205,0.10246679534626776,0.0904051346982178,0.09582173429063882
2019-03-22,0.0,0.08225289279553867,0.07081454514695407,0.07092373899516205,0.08948597223927202,0.08820006130126924,0.07656872742743248,0.11269492537578267,0.11889880768658019,0.10360135321552669,0.09127547903713533,0.09528349677934655
2019-03-25,0.0,0.07692957180615333,0.07193582821959076,0.07008091999249037,0.08370219715416644,0.08504190953856829,0.07490667518612978,0.12106777462709459,0.12402391270404041,0.10921863468725189,0.09040642487988249,0.09268615120463197
2019-03-26,0.0,0.07654204269530272,0.07110803091875094,0.06933973950385872,0.08253396158113782,0.08565011536076894,0.07373127211386463,0.12032882873261466,0.12885718085316195,0.11080959095591514,0.08942531178092371,0.09167392550370071
2019-03-27,0.0,0.07681960362562071,0.07156339266399799,0.06894197511513386,0.08168929089115037,0.08579147197258094,0.07414216392119923,0.11938414150648372,0.1288738816366633,0.11145606787973847,0.08939653659480731,0.0919414741926243
2019-03-28,0.0,0.07599676626773366,0.06996600174520495,0.06736996163493485,0.08031685705371519,0.0842829985850672,0.07334519207081967,0.11772573475906185,0.1264682573381573,0.12509486413786175,0.08850825562571617,0.0909251107817274
2019-03-29,0.0,0.0753923063628542,0.07093841967086473,0.06689837228560885,0.0798013142048802,0.08365259585228414,0.07390760598775961,0.11868977802395364,0.12721295691843956,0.12088337135340131,0.0918404025220216,0.09078287681793223
2019-04-01,0.0,0.07488623903136948,0.07098768512662336,0.0667684111945868,0.08399757383894144,0.0827069249441187,0.07344966737936068,0.11927146497560556,0.12689100023963845,0.12038505593287006,0.08998685355636014,0.09066912378052538
2019-04-02,0.0,0.07643016058178109,0.07062958941975646,0.06716265251645898,0.07947866218493273,0.08249380675507505,0.07361233711612986,0.1201094010863657,0.1276291785942566,0.11951031903716011,0.09198345155201793,0.09096044115606539
2019-04-03,0.0,0.07729639384688387,0.06988252581186305,0.0679286194757131,0.08103146342159659,0.0843859903827223,0.07371730465950486,0.11904704924712435,0.12454101734813659,0.11793249540639146,0.09248083523279005,0.09175630516727377
2019-04-04,0.0,0.07633459946063556,0.07149623836425217,0.06880453088806916,0.08051138306707083,0.08837272947996223,0.07490569242961455,0.11849388576236623,0.12180257025920445,0.1148095413533841,0.09105171575558353,0.09341711317985722
2019-04-05,0.0,0.0761586202312829,0.07144735664609937,0.06915160912507393,0.07995180688353232,0.08788114858663128,0.07418366662290905,0.12175345300162395,0.12050087328585037,0.11579516301033316,0.09064743210761807,0.09252887049904558
2019-04-08,0.0,0.07625375741422614,0.07116840118717792,0.06734395975302149,0.07961150346794846,0.0875846216994798,0.07404319684278783,0.1282672654547091,0.11905478782081488,0.11384233415342697,0.09087154829006598,0.09195862391634155
2019-04-09,0.0,0.07772076788818942,0.07085970892212501,0.06701236060120931,0.07896859520173803,0.08722304880392505,0.07391629516868102,0.12738090085048878,0.1185720068842733,0.11706651200839906,0.08949314467051665,0.0917866590004544
2019-04-10,0.0,0.07677924734861663,0.0714258744830305,0.06643348645353085,0.07805107900716322,0.0854922682094555,0.07545344999737742,0.12689632111785049,0.11960370111065119,0.11806177976128798,0.09127018413899161,0.09053260837204465
2019-04-11,0.0,0.0769897620808393,0.07241705619497107,0.06601236325168847,0.07767472198256317,0.08685951070674666,0.07669206293262293,0.1260690335691733,0.11877223773189079,0.11655478687242869,0.0909538326832324,0.09100463199384316
2019-04-12,0.0,0.07610606520588566,0.07205607282138617,0.06552624893635321,0.07597484216619418,0.08706107023068518,0.08318054855494618,0.12447341350513792,0.1174367651664705,0.1148507696225845,0.08906043989467596,0.0942737638956803
2019-04-15,0.0,0.07402555094174043,0.08467059360851856,0.06276992608848897,0.06999582693986497,0.08148361184026526,0.07950583956406371,0.13285471441551447,0.11402478470336548,0.12384142086603173,0.08612801238429724,0.09069971864784926
2019-04-16,0.0,0.07317676025559781,0.08439829332314407,0.06367743915555768,0.06921830810933828,0.08032126820732065,0.07896461958699108,0.13190398335545553,0.11336558674960516,0.12420442551693617,0.08534410450566737,0.09542521123438637
2019-04-17,0.0,0.07509669702113794,0.08756343055681,0.0651229088762915,0.06969432230196985,0.08384794476867753,0.08315805553242157,0.1367435799045127,0.0994094407870419,0.11930836172838251,0.08186606203472799,0.09818919648802633
2019-04-18,0.0,0.07543853807383533,0.08987407868370578,0.0656450817251272,0.07038131488553233,0.08531647385395229,0.08419468450845802,0.1371653915070346,0.0983195265055684,0.11939859466589184,0.07402551037855445,0.10024080521233984
2019-04-22,0.0,0.07512099473447645,0.09955539084877998,0.06512128192027654,0.06948115130641262,0.08293870865696867,0.08322845519573126,0.13564269512171737,0.09761047247758642,0.11810778165330774,0.07338448103341833,0.09980858705132467
2019-04-23,0.0,0.07548118123274977,0.10050258830865591,0.06501316334519248,0.06907292483878277,0.08208166620809237,0.08556890459185965,0.13340184716578818,0.09431932733017885,0.12189017563669788,0.07299526980025049,0.09967295154175153
2019-04-24,0.0,0.07622871423190712,0.09890562201600574,0.06584680208983087,0.06988541501122406,0.08220756344554044,0.08558573359528449,0.1342513459401266,0.09295338754001103,0.12345718877317016,0.07133658864552414,0.09934163871137554
2019-04-25,0.0,0.07573738336798548,0.10166922145541521,0.06370918128237292,0.07002657182095284,0.08233036197639611,0.08586906772828941,0.13464321852745814,0.0925206082127497,0.12244266267199166,0.07151068705643857,0.09954103589994993
2019-04-26,0.0,0.07772884843520744,0.10106312784211925,0.06392869071930626,0.0710348567594898,0.07874630745759989,0.08671319010185725,0.1332095432161407,0.09292469951159753,0.12121746324420468,0.07173604311220536,0.10169722960027182
2019-04-29,0.0,0.07771745371177924,0.10098355512426929,0.06403339124403006,0.07103188574540477,0.07908559803778242,0.08670332263485915,0.13065981039739175,0.09358551332793985,0.12271516897175229,0.07136492683475121,0.10211937397004002
2019-04-30,0.0,0.07762565970984989,0.09934706571955373,0.06371373416192017,0.07159863671798604,0.07897240743632783,0.08613963097021655,0.1386897118456944,0.09097515602434865,0.1203358616298564,0.07101092245302511,0.10159121333122116
2019-05-01,0.0,0.079786555891682,0.0891070680207894,0.06615677509610086,0.0762592176992995,0.08182896488115628,0.08771430965032369,0.13811717709571794,0.09061840334914897,0.11323179285352211,0.07391221078309776,0.10326752467916138
2019-05-02,0.0,0.07811903651985651,0.09067482349926599,0.06536840635000353,0.07733877761005015,0.0833145099935076,0.08968120695349181,0.13243003949988513,0.09298439379737433,0.11279107055061029,0.07586218047112325,0.10143555475483154
2019-05-03,0.0,0.08069467187867718,0.09042208386697792,0.06368613880545082,0.07749797654979047,0.0833775514551779,0.08863948907576372,0.13251471650166113,0.09368952769656883,0.11271696544020562,0.07550773504442408,0.10125314368530224
2019-05-06,0.0,0.08031474141042971,0.09188301013660818,0.06478320734425258,0.07769257106745417,0.08245413915803089,0.08841321372623309,0.13125584898484322,0.09353839906202056,0.1139436144959576,0.07595987338820426,0.09976138122596565
2019-05-07,0.0,0.07831040870532475,0.09284736851505382,0.0649534651994012,0.07726390455817056,0.0817626251521788,0.08868263832494468,0.13287044772361922,0.09368974303096417,0.1139572567773023,0.07668253304289693,0.09897960897014355
2019-05-08,0.0,0.07863186774212226,0.09121098113163337,0.06705330209663024,0.07733448208151661,0.0803015281570099,0.08466691440482423,0.1340230787578216,0.09318064772210452,0.11956986948847034,0.07634063755440507,0.09768669086346173
2019-05-09,0.0,0.07938750895504278,0.09164696298610131,0.0674990421030543,0.07784755890447752,0.08086319812034247,0.08508184725596311,0.13475965766948889,0.09384290593315088,0.11401847041880567,0.07680056588472638,0.09825228176884664
2019-05-10,0.0,0.07893375335365146,0.0920722896153449,0.06768523519287513,0.07794392594939795,0.08109264012307556,0.08442188148729995,0.13473801542321304,0.09407936957234471,0.11410900471780637,0.07701740042038822,0.0979064841446027
2019-05-13,0.0,0.07959435656173702,0.09328959737955936,0.06903404829955215,0.07878282244251031,0.08215332167789453,0.08575258056975954,0.13149058435466257,0.09357436923635634,0.10814164600353796,0.07810389208820454,0.10008278138622571
2019-05-14,0.0,0.08039269571408621,0.08663482139970931,0.0744385445309939,0.0769099152244305,0.0799829993562163,0.07706564479555944,0.1361581161590662,0.1002134054350274,0.11321629435319601,0.08264996676505347,0.09233759626666116
2019-05-15,0.0,0.08036951425839303,0.08684796891645315,0.07374244674624164,0.07723704239413423,0.0795980680198313,0.07590960651215146,0.1366723648844539,0.10081516323967894,0.1126084976291152,0.0843097179397652,0.09188960945978207
2019-05-16,0.0,0.08109746342820981,0.08309005208398218,0.07411855075195248,0.07781528911972817,0.08051890314877207,0.07591855974729192,0.13600074973836015,0.10108308249685106,0.11339983089622448,0.08479945102280805,0.09215806756581962
2019-05-17,0.0,0.0797100566979473,0.0828233076921899,0.07516275404103764,0.07774526855767185,0.08086040245592463,0.07605323359244333,0.1350986564162033,0.10126205547124582,0.1128614327067988,0.08640859825601128,0.09201423411252625
2019-05-20,0.0,0.07970773699548633,0.0828116674305746,0.07447112248280564,0.07801131221341284,0.0798283096146534,0.07602536319893191,0.1363409184641742,0.10089157992831603,0.11219040485764524,0.08670883562657539,0.09301274918742436
2019-05-21,0.0,0.07882506119868794,0.08083258936986719,0.07769309382564756,0.0787572109063022,0.0805573908512356,0.0742887341111848,0.13700332259801912,0.09718750900934409,0.11342462387288292,0.08756711722899638,0.09386334702783217
2019-05-22,0.0,0.07741116227931785,0.08130487148237284,0.07739250116081219,0.07761176338118224,0.07885071375510543,0.07516610883766846,0.1403847794551922,0.09820436276250359,0.112747479922987,0.08675296252489505,0.09417329443796316
2019-05-23,0.0,0.0775015368700675,0.08172499363486928,0.07625228034396259,0.07759386767412785,0.07917408739888358,0.0753607473223371,0.14049438072416745,0.09869101102831526,0.11301840831330144,0.08732971792252509,0.0928589687674428
2019-05-24,0.0,0.07729767863220335,0.08120061971096755,0.07120866763343099,0.07750219312094758,0.07912196287056707,0.07449522535200433,0.1435023878097297,0.10021753883025578,0.11328372221384349,0.08998666151122083,0.0921833423148294
2019-05-28,0.0,0.07742457747800052,0.0814695302618038,0.07115997171190075,0.07723612943398545,0.0792719065723394,0.07457937307509371,0.14275156353096982,0.1003530481951752,0.11329062623215809,0.09004096295134476,0.09242231055722851
2019-05-29,0.0,0.07854864359345037,0.08320368863043422,0.07229898128108495,0.0783181555091926,0.08050414716922957,0.07718095141729536,0.1344594882361468,0.10106260830888553,0.1098802811050132,0.09023210526905709,0.09431094948021031
2019-05-30,0.0,0.07904329798181711,0.08344688919178171,0.0739787766756319,0.07951127026673724,0.08162368816452996,0.07748904331932047,0.1329778777965766,0.09986107562326178,0.1072807541545153,0.08987675148232094,0.09491057534350693
2019-05-31,0.0,0.07890030547329821,0.0833253154450423,0.0731828577654385,0.07977335113319194,0.08145648335333495,0.0771474322692965,0.1323847151993993,0.09942813328015047,0.10965643940628686,0.09017877100262262,0.09456619567193834
2019-06-03,0.0,0.07918179082541428,0.08298525020563785,0.07351717896069808,0.08242763082917835,0.08148163958158144,0.0764011625999613,0.12780055811128974,0.10014981695606258,0.11089152539740851,0.09138688446098664,0.09377656207178113
2019-06-04,0.0,0.07355734844920692,0.0774106709915923,0.07297424463739347,0.08246674585039812,0.0821769042195354,0.07937098662162535,0.12766711307349013,0.10509690755793218,0.11156990609330257,0.09186910031743412,0.0958400721880895
2019-06-05,0.0,0.07483182057611568,0.0765120573716659,0.07514639426455076,0.08405553728846843,0.08239905480511855,0.07579559526845311,0.12671014200460767,0.10587774197555619,0.11355601026718812,0.09277781231696342,0.09233783386131218
2019-06-06,0.0,0.07627065845258625,0.07822917071902787,0.07629340093046345,0.08599059287235619,0.08357067845497923,0.07656860394212756,0.12628176827440316,0.1005454425635371,0.10760486832590138,0.09413936964817207,0.0945054458164456
2019-06-07,0.0,0.07577706969948272,0.07834272147226694,0.07545662976640954,0.08700987564054924,0.08394915280946118,0.07602921903254699,0.12549454054385184,0.10103155844322645,0.10792359053825712,0.09447426801781088,0.09451137403613713
2019-06-10,0.0,0.07601583213453877,0.07762000527357776,0.07599306935021406,0.0878923380811743,0.08414138248597304,0.07496783472977345,0.12497204870296877,0.10196114634372537,0.10861817571723761,0.09473133420643076,0.09308683297438622
2019-06-11,0.0,0.07624754970740759,0.07744090370675644,0.07582851484275185,0.08766920399971666,0.0842733924122613,0.07433143511992492,0.12498473071005885,0.10225524969531162,0.11004882090631599,0.09444107122600261,0.09247912767349226
2019-06-12,0.0,0.07637143712067315,0.07713527801722891,0.07553251352950839,0.08741331070562233,0.0842761231323056,0.07454276725335834,0.12531824905978214,0.10193506592568238,0.10936111202941416,0.095802244055509,0.09231189917091556
2019-06-13,0.0,0.07671989202199883,0.07751061854368976,0.07504467419466379,0.09066870746662052,0.08699522665170735,0.07443538020270067,0.12441296632310068,0.1008538258882258,0.10644653875178423,0.09446455981309615,0.09244761014241223
2019-06-14,0.0,0.07654354624503268,0.07684879519372288,0.07410630988394092,0.09055706964322523,0.08668559627486579,0.07440276458366231,0.1267529863949971,0.10168186338686756,0.10636073723031499,0.09444854779589956,0.09161178336747097
2019-06-17,0.0,0.07734543429230747,0.07683766391194469,0.07426694474591114,0.09050212797443462,0.08654325067103236,0.0742134123901557,0.12771931825183394,0.10144461815399819,0.1048623398024999,0.09431464428529275,0.09195024552058911
2019-06-18,0.0,0.07758241792483102,0.0763637069256129,0.07439490935137041,0.09000772221102395,0.08698298964534515,0.07445140819856033,0.12760757400595854,0.1004100944068592,0.10513580249037,0.09429808766023702,0.09276528717983158
2019-06-19,0.0,0.07770488726195018,0.07675218902717577,0.07566888738997647,0.08897960348657663,0.08428223500182765,0.07329430004490917,0.12736562322227402,0.10154428480125281,0.10660365672673845,0.09465077681037261,0.09315355622694614
2019-06-20,0.0,0.07752935170697615,0.07679828397723257,0.07590667336939305,0.08895032310123734,0.08445056169163775,0.07332112645693084,0.12740679873479863,0.10160914920175067,0.10696299100567573,0.09379513695690278,0.0932696037974645
2019-06-21,0.0,0.07731637607440982,0.0770542870416339,0.07385345788885846,0.09011206871936935,0.08430707295151582,0.07285282775249227,0.12665388846158082,0.10210268443416287,0.10713835145442074,0.09425454636641807,0.09435443885513786
2019-06-24,0.0,0.07744514144651025,0.07726008783892614,0.07379971001870934,0.09030988463515477,0.0842482877358105,0.07308853509556908,0.12650971299249042,0.10093034529152763,0.10762172295685274,0.09428941603419407,0.09449715595425498
2019-06-25,0.0,0.07728496642426237,0.07714842064512878,0.07338901672651205,0.09028970805180349,0.08465348216324779,0.07301804018059613,0.12633063087136176,0.10040887626910229,0.10772365583489418,0.09573008879883264,0.09402311403425859
2019-06-26,0.0,0.07843118351437811,0.07550694055960025,0.07328488594902977,0.0936918363140128,0.08567927348393184,0.0714818752254021,0.1264763983123834,0.09814380381057901,0.1071524501468466,0.09671102197697296,0.09344033070686321
2019-06-27,0.0,0.08018016884468228,0.07698192253139073,0.07348396783173665,0.09604632196107751,0.08766086561633674,0.07241206777735273,0.12369576695439094,0.09589992251734136,0.10161879555983358,0.09672146980910347,0.09529873059675413
2019-06-28,0.0,0.07900596608454392,0.07551218112258937,0.07243770989397216,0.09594227218372874,0.0866290294830055,0.07138166432209646,0.1217647873301323,0.10086299879211516,0.10243564285726682,0.1004145371479217,0.09361321078262773
2019-07-01,0.0,0.07784370584871188,0.07405416447039577,0.07072875376020173,0.09251832063774765,0.08460261760433724,0.07060840178664908,0.12061631154838781,0.10128272766811468,0.10133502980423117,0.11403169474731448,0.09237827212390864
2019-07-02,0.0,0.07776186969681889,0.07394509954657157,0.07101431198343663,0.09150963142388709,0.08598943267882732,0.06972169193612422,0.1203127543784727,0.10220119065057012,0.10148835831142375,0.11417802992682038,0.09187762946704726
2019-07-03,0.0,0.07844185465354304,0.07392719394879999,0.072733355760004,0.09194377695994871,0.08643588005209732,0.07002413345689279,0.1193710866656665,0.10044085539968804,0.09980568398774797,0.11444717965677291,0.092428999458839
2019-07-05,0.0,0.07832104421030327,0.07465799096398001,0.07249474515160025,0.09161251314822501,0.0867369680114322,0.07020891337575,0.11675100270195084,0.09937535409717568,0.09928817406160803,0.11753179034809408,0.09302150392988048
2019-07-08,0.0,0.07848553657395099,0.07481589306797296,0.07389922072237673,0.09162919836609633,0.08670730417361092,0.07021075515016863,0.1161700978123858,0.0992064233087427,0.09964707068294058,0.11617493053679523,0.0930535696049591
2019-07-09,0.0,0.07832221773287466,0.07469836025598528,0.0735481887810427,0.09089376184026157,0.0894349906042797,0.06959035297979389,0.11683280587969304,0.09874419283545356,0.09930309724408176,0.11567085295126611,0.09296117889526766
2019-07-10,0.0,0.07763999393689063,0.07448420473615547,0.07399929012064521,0.09121535122912905,0.08951745575157483,0.06929126592591717,0.11660559303636826,0.09845014225779927,0.09883215452257185,0.11682116117218626,0.09314338731076198
2019-07-11,0.0,0.07754599058061527,0.07413300032574556,0.07293581908532931,0.09198378320811149,0.08942520447620203,0.06895974175416551,0.11582574280826542,0.09998255845629608,0.09937359590874512,0.11674525487551063,0.09308930852101371
2019-07-12,0.0,0.07730778186618836,0.07664150324303617,0.0723640583020375,0.09098980041456828,0.08845639914241807,0.06840791497936531,0.1174092342216325,0.09790735671524424,0.1019632597773492,0.11613656594728249,0.09241612539087797
2019-07-15,0.0,0.07875427357797245,0.07625053106715758,0.07415387052891963,0.09096696830086369,0.08568663846598969,0.06797892978362334,0.12107645366867839,0.09718521209447586,0.10258441242036939,0.11273880999890197,0.09262390009304809
2019-07-16,0.0,0.07888692540699434,0.07627143886004557,0.07538695505255218,0.09043426738230295,0.08538669715844728,0.06801373714993104,0.12091225736766201,0.09704336147431364,0.10246970352381499,0.11276781812500675,0.0924268384989293
2019-07-17,0.0,0.07903563882856521,0.07635398440798086,0.07481963446575798,0.0907094203872864,0.0858911113756217,0.06755493365572658,0.12134090091462821,0.09693898541412778,0.10156231202313924,0.11253290298311998,0.09326017554404602
2019-07-18,0.0,0.08028140443774912,0.07602309854304447,0.07433394371733704,0.09071738519024963,0.08300503035733711,0.06804971294486047,0.12179893674682228,0.09713220247367199,0.10243361328799852,0.1133463584905807,0.09287831381034858
2019-07-19,0.0,0.0804259929511024,0.07501294886158948,0.0725092318803655,0.09050440780792539,0.08399594479643617,0.06812526333138594,0.12059714957565563,0.09867774760334591,0.09880394969768372,0.11831987535586604,0.09302748813864377
2019-07-22,0.0,0.08138546929008084,0.07476819722240548,0.07320832739990686,0.09136096613112361,0.08473233589914357,0.06878445793215328,0.1204975502287838,0.09565878210604785,0.0995449603777241,0.11665361908221057,0.09340533433042023
2019-07-23,0.0,0.08198638574005476,0.07479336232574921,0.07310936308273956,0.09145571875214917,0.08479695362438812,0.0686397763440658,0.11954392164153912,0.09573016722672359,0.09949899075027573,0.11670396353499181,0.09374139697732306
2019-07-24,0.0,0.08014786429696032,0.07464579636035058,0.0730848895648168,0.09065968074745484,0.0834877830272496,0.06847441452639319,0.1215756938392605,0.09602251870523223,0.10286850414952428,0.11583567591745544,0.09319717886530222
2019-07-25,0.0,0.07956801536445911,0.07605205064404004,0.06995841275713781,0.0949908807365881,0.08613504909462807,0.07230117235313764,0.11499191437348362,0.08978293753008754,0.09774795748345752,0.11796307336088388,0.10050853630209668
2019-07-26,0.0,0.07907503957795463,0.07596367849611206,0.06990790707713042,0.09442360103818184,0.08678632547846128,0.07313715605776794,0.11512942780635561,0.0894278124110043,0.09827536282672251,0.11718708889016029,0.10068660034014923
2019-07-29,0.0,0.0795057671744212,0.07402192484162093,0.07016971268058284,0.09381085104219299,0.08696434506301474,0.07391190549209115,0.11407673781370747,0.09009755794542144,0.09857317344201692,0.11750642689403236,0.10136159761089805
2019-07-30,0.0,0.08016796847280389,0.07372844256416576,0.06991423320307781,0.09324671266071606,0.08718274003114027,0.07383771799229939,0.11460527699092402,0.08982449612120942,0.09830195994767564,0.11790820135745393,0.10128225065853383
2019-07-31,0.0,0.08038100282905336,0.07389861227194212,0.06963315805802157,0.09378260396541593,0.0886578764461329,0.07395714705168771,0.11488353897997858,0.08870017084127246,0.09740540947018689,0.11727136137632221,0.1014291187099862
2019-08-01,0.0,0.08103066869785856,0.07644137437431452,0.07042099406307456,0.0943889069377267,0.08811864003398104,0.07543421890880124,0.1061552607385224,0.09314835649759823,0.09817119495480871,0.11564634553445394,0.10104403925886005
2019-08-02,0.0,0.08316672531091253,0.07775217509975085,0.06917786062700253,0.08946192558304106,0.08597417874778657,0.07670863974178256,0.10704767122067611,0.0948528733325807,0.09773334188167988,0.11889719894931626,0.099227409505471
2019-08-05,0.0,0.08230261561253395,0.07702093340422313,0.06942063019659843,0.09002324953888582,0.08634541056895914,0.07485459765754747,0.10743596201146134,0.09448727287337264,0.09856972550579943,0.1195608241963721,0.09997877843424655
2019-08-06,0.0,0.08713491795952776,0.07649028100506315,0.07595010365715876,0.08658719102877578,0.08713348632556334,0.07124841136335934,0.10261080082405136,0.09639114660094593,0.10356335618876901,0.11451348987365353,0.09837681517313206
2019-08-07,0.0,0.08882772763553064,0.07656797494528156,0.07738410163023116,0.08631496047767828,0.08661248272540066,0.07122614447701696,0.10344479346121939,0.09627412845770252,0.10301300313653244,0.11310398674146031,0.097230696311946
