Date,SPY,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2019-02-01,248.10731506347656,48.036216735839844,43.90082550048828,49.973854064941406,23.412370681762695,65.58473205566406,63.211639404296875,46.31745147705078,28.738000869750977,46.15158462524414,82.92378997802734,101.94902801513672
2019-02-04,249.85281372070312,47.95542526245117,44.311485290527344,50.0893669128418,23.51123046875,66.43328857421875,64.22612762451172,46.61336135864258,28.906461715698242,46.22773361206055,82.68621063232422,102.61479949951172
2019-02-05,250.9002227783203,48.3055305480957,44.79851531982422,50.166385650634766,23.448320388793945,67.00811004638672,64.76655578613281,46.62205123901367,29.100175857543945,46.32080078125,82.5674057006836,103.57543182373047
2019-02-06,250.56942749023438,48.01826095581055,43.79578399658203,49.796730041503906,23.421358108520508,67.0263671875,64.98464965820312,46.63075637817383,28.872764587402344,46.2954216003418,82.94206237792969,103.14743041992188
2019-02-07,248.18084716796875,47.35396957397461,43.37559127807617,48.695438385009766,23.187686920166016,66.57015228271484,64.09337615966797,46.59595489501953,29.117023468017578,46.904563903808594,82.02828979492188,102.30093383789062
2019-02-08,248.48397827148438,47.309078216552734,43.67163848876953,48.47209548950195,23.070850372314453,66.6705093383789,64.46314239501953,46.81351852416992,29.117023468017578,47.10762023925781,82.18363952636719,101.89196014404297
2019-02-11,248.62176513671875,47.380889892578125,43.22279739379883,48.7031364440918,23.14274787902832,67.0263671875,64.4346923828125,46.935367584228516,29.201248168945312,47.090694427490234,82.08311462402344,102.0726547241211
2019-02-12,251.8189239501953,48.4401741027832,43.71937942504883,49.31924819946289,23.48427391052246,68.06651306152344,65.28802490234375,47.30089569091797,28.999103546142578,47.20069122314453,83.20703887939453,103.64200592041016
2019-02-13,252.6365966796875,48.50301742553711,43.7480354309082,49.93534469604492,23.54718589782715,68.4679946899414,65.37335205078125,47.3879280090332,29.192819595336914,47.065311431884766,83.38978576660156,104.3458251953125
2019-02-14,252.076171875,48.25166320800781,43.91038131713867,50.11248016357422,23.259586334228516,68.14863586425781,65.48715209960938,46.8570442199707,29.302324295043945,46.98917007446289,83.58170318603516,103.96538543701172
2019-02-15,254.82302856445312,48.90699005126953,44.10137939453125,50.92110824584961,23.75389289855957,69.06105041503906,66.00861358642578,47.30089569091797,29.479190826416016,47.132991790771484,84.84266662597656,104.67870330810547
2019-02-19,255.26405334472656,49.21220779418945,44.14912796020508,51.07514572143555,23.789846420288086,69.03369140625,66.027587890625,47.544578552246094,29.51288414001465,47.412193298339844,84.64164733886719,105.1067123413086
2019-02-20,255.778564453125,50.05604553222656,43.996337890625,51.2907829284668,23.942636489868164,69.36215209960938,66.10340881347656,47.457550048828125,29.327585220336914,47.62369918823242,84.54114532470703,105.3159408569336
2019-02-21,254.86900329589844,49.85855484008789,43.5856819152832,50.4975471496582,23.816808700561523,69.07931518554688,66.13186645507812,47.5967903137207,29.37811851501465,47.9705810546875,83.80098724365234,105.1067123413086
2019-02-22,256.44921875,50.07400894165039,43.996337890625,50.64387512207031,23.780853271484375,69.53551483154297,66.97569274902344,47.370513916015625,29.54657554626465,48.26668930053711,84.56854248046875,105.6773681640625
2019-02-25,256.79833984375,50.39718246459961,44.0440788269043,50.72858810424805,23.87972068786621,69.8092269897461,67.29804229736328,47.109432220458984,29.302324295043945,47.95366287231445,84.68732452392578,105.32544708251953
2019-02-26,256.6145935058594,50.10991287231445,44.0440788269043,50.566856384277344,23.80782699584961,69.61762237548828,67.4402847290039,47.135536193847656,29.243362426757812,47.894439697265625,84.38581085205078,105.46812438964844
2019-02-27,256.5043640136719,50.02912139892578,43.824440002441406,50.759395599365234,23.89769744873047,69.89136505126953,67.37391662597656,47.06590270996094,29.150718688964844,47.95366287231445,83.9928970336914,105.39202117919922
2019-02-28,256.02655029296875,49.41868591308594,43.85306930541992,50.251102447509766,23.83478355407715,69.65410614013672,67.18428039550781,47.29220199584961,29.234933853149414,48.23284912109375,83.74617004394531,104.82135772705078
2019-03-01,257.62518310546875,49.3558349609375,44.196876525878906,51.17525100708008,23.987571716308594,69.71800994873047,67.63938903808594,47.205162048339844,29.201248168945312,48.33436965942383,84.93404388427734,105.66785430908203
2019-03-04,256.6880798339844,49.58026123046875,44.254180908203125,51.26767349243164,23.83478355407715,69.40776824951172,67.38339233398438,47.12683868408203,29.319162368774414,48.418975830078125,83.78272247314453,105.3349838256836
2019-03-05,256.3389587402344,49.34686279296875,44.5311279296875,51.0982551574707,23.74490737915039,68.960693359375,67.18428039550781,47.092018127441406,29.403392791748047,48.35976028442383,83.73701477050781,105.60128021240234
2019-03-06,254.7863006591797,49.454593658447266,44.512027740478516,50.451332092285156,23.592124938964844,68.3128662109375,66.8334732055664,47.02239227294922,29.327585220336914,48.35976028442383,82.51258850097656,105.1067123413086
2019-03-07,252.6549530029297,49.050621032714844,44.1204833984375,50.1509895324707,23.349458694458008,67.90227508544922,66.19822692871094,46.71778869628906,29.302324295043945,48.5205078125,81.86380004882812,103.83219909667969
2019-03-08,252.14967346191406,49.13141632080078,44.09182357788086,49.211421966552734,23.340469360351562,67.76541137695312,66.18875885009766,46.743896484375,29.327585220336914,48.6897087097168,81.69020080566406,103.10939025878906
2019-03-11,255.80615234375,49.83162307739258,44.88447570800781,49.9815559387207,23.583133697509766,68.34024810791016,67.61092376708984,47.35310745239258,29.78240394592285,49.036590576171875,82.62223815917969,104.5265121459961
2019-03-12,256.7707824707031,50.02014923095703,45.08501434326172,50.305015563964844,23.637054443359375,67.77454376220703,68.00914764404297,47.370513916015625,29.94243812561035,49.37500762939453,83.2253189086914,104.82135772705078
2019-03-13,258.47039794921875,50.26252365112305,45.21871566772461,50.813297271728516,23.798831939697266,68.36762237548828,68.45476531982422,47.64031219482422,30.08562660217285,49.4257698059082,84.12079620361328,105.19231414794922
2019-03-14,258.3050842285156,49.88548278808594,45.0181770324707,50.867210388183594,23.888704299926758,68.1395034790039,68.59696960449219,47.5967903137207,30.16142463684082,49.417301177978516,83.98374938964844,104.87843322753906
2019-03-15,259.58123779296875,49.94770431518555,44.98278045654297,50.847023010253906,24.055824279785156,67.89908599853516,69.4273910522461,47.86631393432617,30.037755966186523,49.5963020324707,84.369873046875,105.55126190185547
2019-03-18,260.5224304199219,50.064903259277344,44.60009765625,51.55333709716797,24.299726486206055,68.55979919433594,69.72225952148438,47.93632888793945,29.885276794433594,49.40879440307617,84.241455078125,106.57241821289062
2019-03-19,260.5869445800781,50.00179672241211,44.67664337158203,51.41362762451172,24.110027313232422,68.31202697753906,69.86492156982422,47.90132141113281,29.800567626953125,48.84626007080078,84.91098022460938,107.10685729980469
2019-03-20,259.8027038574219,49.95671463012695,45.07844161987305,51.86381149291992,23.613191604614258,67.84400939941406,69.6746826171875,47.70005416870117,29.93610382080078,48.97410583496094,84.32402801513672,107.25955200195312
2019-03-21,262.737060546875,50.4886474609375,45.67158889770508,52.22861099243164,23.540924072265625,68.49557495117188,71.42488861083984,48.260101318359375,30.46976661682129,49.494014739990234,84.6541748046875,108.72923278808594
2019-03-22,257.68035888671875,48.983001708984375,44.9349365234375,50.815982818603516,22.89052391052246,66.9447021484375,69.74127197265625,48.19884490966797,30.325767517089844,49.851993560791016,83.11333465576172,106.57241821289062
2019-03-25,257.48651123046875,48.89284133911133,44.85841751098633,50.839256286621094,22.791154861450195,67.1006851196289,69.4368896484375,48.295101165771484,30.351171493530273,49.89461135864258,83.0674819946289,107.20227813720703
2019-03-26,259.4059143066406,49.190372467041016,45.07844161987305,51.568870544433594,23.06215476989746,67.55036163330078,69.8173599243164,48.70637512207031,30.537532806396484,50.2525749206543,83.63614654541016,107.66038513183594
2019-03-27,258.04937744140625,49.12725830078125,44.75318145751953,51.204071044921875,22.962791442871094,67.623779296875,69.41786193847656,48.54011154174805,30.435876846313477,49.90312957763672,82.93909454345703,107.44086456298828
2019-03-28,259.02752685546875,49.60509490966797,44.64793014526367,51.398109436035156,23.161518096923828,68.11932373046875,69.7032241821289,48.77638626098633,30.690017700195312,49.31503677368164,83.15003967285156,108.08982849121094
2019-03-29,260.6608581542969,50.03785705566406,44.74360656738281,51.32048416137695,23.224756240844727,68.85346221923828,70.3880844116211,49.10016632080078,30.681543350219727,49.57924270629883,84.14974975585938,108.65291595458984
2019-04-01,263.7520446777344,50.786170959472656,45.42284393310547,51.995758056640625,23.793861389160156,70.27587127685547,71.34879302978516,48.93389892578125,30.58836555480957,49.23832321166992,84.27816009521484,109.8458480834961
2019-04-02,263.8812561035156,50.95747375488281,45.662010192871094,51.63872528076172,23.775793075561523,70.24835968017578,71.59608459472656,48.5313720703125,30.8509521484375,49.30649948120117,84.08555603027344,109.82675170898438
2019-04-03,264.2964782714844,51.624637603759766,45.83420944213867,51.14197540283203,23.84805679321289,70.03726959228516,72.17632293701172,48.295101165771484,30.81707000732422,49.22979736328125,83.97547149658203,110.59976959228516
2019-04-04,264.9977722167969,52.14756774902344,46.0925178527832,51.568870544433594,23.992589950561523,70.46858215332031,71.8719482421875,48.47886657714844,30.723888397216797,49.0593376159668,83.80122375488281,111.49687194824219
2019-04-05,266.28045654296875,52.1295280456543,46.22644805908203,52.476993560791016,24.02872085571289,70.67047119140625,72.21437072753906,48.64512634277344,30.961076736450195,49.519588470458984,84.3790283203125,112.15535736083984
2019-04-08,266.4834899902344,52.14756774902344,46.140350341796875,52.7098388671875,24.055824279785156,70.36763763427734,72.490234375,48.846397399902344,30.808610916137695,49.170135498046875,84.36071014404297,112.55619812011719
2019-04-09,265.1177673339844,51.76889419555664,46.26472091674805,52.065608978271484,23.857093811035156,69.41326141357422,72.14778900146484,48.78514862060547,30.71541976928711,49.28946304321289,84.14057922363281,111.54459381103516
2019-04-10,266.0220947265625,51.741844177246094,46.46562576293945,52.25966262817383,23.92936134338379,69.3948974609375,72.65193176269531,48.92514419555664,30.961076736450195,49.13604736328125,84.1680908203125,112.07902526855469
2019-04-11,265.9482727050781,51.71480941772461,46.49431610107422,52.298465728759766,24.073890686035156,69.99139404296875,72.55679321289062,49.02140426635742,30.918725967407227,49.38322067260742,83.1317138671875,112.22216033935547
2019-04-12,267.74755859375,52.39999771118164,46.8961181640625,52.43818283081055,24.516525268554688,70.9182357788086,73.0609359741211,49.17892074584961,31.088146209716797,49.61334228515625,82.37044525146484,112.9188461303711
2019-04-15,267.5722961425781,52.15658187866211,46.85786056518555,52.12771224975586,24.362960815429688,70.52365112304688,73.03240203857422,49.46769332885742,30.901777267456055,49.60483169555664,82.70063018798828,113.14788818359375
2019-04-16,267.74755859375,52.3909912109375,46.90568542480469,52.4692268371582,24.706228256225586,70.95494842529297,73.4033432006836,49.4764404296875,30.173288345336914,48.991153717041016,81.0038833618164,113.6441421508789
2019-04-17,267.09246826171875,52.06642150878906,46.991783142089844,52.399375915527344,24.769466400146484,71.0467300415039,73.8123779296875,49.72145462036133,29.85986328125,48.80363464355469,78.67428588867188,113.8636703491211
2019-04-18,267.6183776855469,52.1295280456543,47.02049255371094,52.150997161865234,24.697193145751953,71.86345672607422,74.02163696289062,49.76521301269531,30.097057342529297,48.82921600341797,78.80268096923828,113.82549285888672
2019-04-22,267.8491516113281,51.77790832519531,47.230953216552734,53.25315475463867,24.62492561340332,71.6432113647461,74.19285583496094,49.78272247314453,29.766674041748047,48.786598205566406,78.84852600097656,113.39603424072266
2019-04-23,270.2575378417969,52.0123291015625,47.862361907958984,53.167789459228516,24.77849006652832,72.26724243164062,75.00135803222656,49.62519836425781,30.105518341064453,48.9229621887207,80.09589385986328,114.75120544433594
2019-04-24,269.65771484375,51.68775939941406,47.64231872558594,52.23637390136719,24.751394271850586,72.05615234375,75.02989196777344,49.73021697998047,30.317289352416992,49.23832321166992,80.0041732788086,114.85618591308594
2019-04-25,269.4915771484375,51.02960205078125,48.17806625366211,52.07337188720703,24.796560287475586,70.60624694824219,75.01089477539062,49.41518783569336,30.283414840698242,49.442874908447266,80.8296127319336,114.25493621826172
2019-04-26,270.7465515136719,51.453346252441406,48.560733795166016,51.398109436035156,25.02239418029785,71.13848876953125,74.72550201416016,49.86147689819336,30.486709594726562,49.519588470458984,81.63672637939453,115.16158294677734
2019-04-29,271.1710205078125,51.354164123535156,49.00080490112305,51.35154724121094,25.275325775146484,71.30368041992188,74.74454498291016,49.9227294921875,30.173288345336914,49.22979736328125,81.4899673461914,114.76074981689453
2019-04-30,271.3094482421875,51.79595184326172,47.900611877441406,51.31273651123047,25.311464309692383,71.5881576538086,74.8681869506836,50.500274658203125,30.520591735839844,50.03950500488281,81.86602783203125,114.58895874023438
2019-05-01,269.2701721191406,50.858299255371094,47.65190505981445,50.288185119628906,25.10369110107422,71.12012481689453,74.67794799804688,49.87897491455078,30.520591735839844,49.528114318847656,81.71926879882812,113.19561004638672
2019-05-02,268.6888427734375,50.596839904785156,47.46056365966797,49.411109924316406,25.130796432495117,71.08341979980469,74.28797149658203,49.86147689819336,30.57988739013672,49.417301177978516,82.06779479980469,113.281494140625
2019-05-03,271.318603515625,51.09270095825195,47.919761657714844,49.869049072265625,25.35662841796875,71.94605255126953,74.99182891845703,50.237754821777344,30.791664123535156,49.69004821777344,82.69145202636719,114.61759185791016
2019-05-06,270.2021484375,50.3624267578125,47.84323501586914,49.915626525878906,25.18499183654785,71.25778198242188,74.41162872314453,50.159000396728516,30.664594650268555,49.417301177978516,83.11333465576172,113.92092895507812
2019-05-07,265.6898193359375,49.478878021240234,47.06831741333008,49.4809684753418,24.769466400146484,69.81703186035156,72.81364440917969,49.66020584106445,30.139400482177734,49.263893127441406,81.51749420166016,112.19353485107422
2019-05-08,265.3207092285156,49.43380355834961,46.991783142089844,49.4809684753418,24.715261459350586,69.81703186035156,72.72801208496094,49.651466369628906,30.139400482177734,48.5905647277832,81.69175720214844,112.23169708251953
2019-05-09,264.5179748535156,49.04611587524414,46.84828567504883,49.4809684753418,24.66105842590332,69.7160873413086,72.23339080810547,49.54645538330078,30.241056442260742,48.53089904785156,81.51749420166016,111.77361297607422
2019-05-10,265.8466491699219,49.71328353881836,46.98221969604492,49.71382141113281,24.823659896850586,69.99139404296875,72.46168518066406,50.150245666503906,30.58836555480957,49.40026092529297,81.54501342773438,111.93588256835938
2019-05-13,259.1659851074219,48.5953254699707,45.528076171875,48.86003112792969,24.100994110107422,68.00001525878906,69.73176574707031,49.67770004272461,30.58836555480957,49.928707122802734,80.01334381103516,108.60519409179688
2019-05-14,261.5097961425781,49.01005554199219,45.786373138427734,49.45769119262695,24.290691375732422,68.70663452148438,70.85417175292969,49.913978576660156,30.6984806060791,49.5963020324707,80.41690063476562,109.70269012451172
2019-05-15,263.0415344238281,48.883827209472656,46.81003189086914,49.71382141113281,24.200361251831055,68.79838562011719,71.6246337890625,50.30775833129883,30.901777267456055,49.51105880737305,80.65535736083984,110.44708251953125
2019-05-16,265.4776306152344,49.56902313232422,47.22138977050781,49.9854850769043,24.44426155090332,69.4316177368164,72.28094482421875,50.701541900634766,31.079673767089844,49.843475341796875,81.2881851196289,111.46823120117188
2019-05-17,263.7613220214844,49.271514892578125,46.876983642578125,49.4809684753418,24.28165626525879,68.6607437133789,71.7007064819336,50.535274505615234,31.03731346130371,50.09916305541992,81.11395263671875,110.61885833740234
2019-05-20,262.01727294921875,48.568275451660156,46.102081298828125,49.50424575805664,24.308757781982422,68.48640441894531,70.45465850830078,50.41276550292969,30.537532806396484,50.1673469543457,81.07725524902344,109.83628845214844
2019-05-21,264.3796081542969,49.31658172607422,46.6091194152832,50.078617095947266,24.56169319152832,69.29395294189453,71.32027435302734,50.30775833129883,30.791664123535156,50.261104583740234,81.8385009765625,110.59976959228516
2019-05-22,263.5674743652344,48.9739875793457,46.561279296875,49.30244064331055,24.41715431213379,68.7249984741211,70.94927978515625,50.535274505615234,30.935665130615234,50.63612365722656,82.30623626708984,109.46408081054688
2019-05-23,260.3471374511719,48.22567367553711,45.91075897216797,47.649200439453125,24.073890686035156,67.6788330078125,69.7032241821289,50.51778030395508,31.088146209716797,51.07080078125,82.02192687988281,108.10890197753906
2019-05-24,260.9376220703125,48.49614715576172,45.901180267333984,47.82772445678711,24.263591766357422,67.70636749267578,69.72225952148438,50.334014892578125,31.130495071411133,50.99409866333008,82.14116668701172,108.2520751953125
2019-05-28,258.5107421875,48.00929260253906,46.102081298828125,47.33097457885742,23.98356056213379,67.08235168457031,69.52249908447266,49.511444091796875,30.808610916137695,50.15882873535156,80.9671859741211,107.53630065917969
2019-05-29,256.77606201171875,48.018314361572266,45.652442932128906,47.028263092041016,23.938390731811523,66.77952575683594,69.11347961425781,49.15266799926758,30.45282554626465,49.494014739990234,80.18759155273438,106.58197784423828
2019-05-30,257.47735595703125,48.09945297241211,45.75768280029297,46.43060302734375,23.857093811035156,67.03646850585938,69.54153442382812,49.362693786621094,30.639183044433594,49.417301177978516,80.62784576416016,107.27864074707031
2019-05-31,254.0076904296875,47.55851745605469,45.049739837646484,45.61562728881836,23.495758056640625,66.11878204345703,68.38107299804688,48.66262435913086,30.893314361572266,49.64744567871094,80.05001068115234,105.87574768066406
2019-06-03,253.36178588867188,49.05512619018555,43.633872985839844,46.1977653503418,23.649324417114258,66.56844329833984,67.18256378173828,49.275177001953125,31.011903762817383,50.141780853271484,80.24262237548828,104.98819732666016
2019-06-04,258.8614196777344,50.43454360961914,44.5714111328125,46.997215270996094,24.290691375732422,68.1560287475586,69.4273910522461,49.72145462036133,30.842487335205078,50.184391021728516,81.57252502441406,107.8321533203125
2019-06-05,261.1038513183594,50.804203033447266,44.59054183959961,46.4771842956543,24.44426155090332,68.81675720214844,70.33102416992188,50.29025650024414,31.545578002929688,51.258323669433594,82.18701934814453,108.3666000366211
2019-06-06,262.80157470703125,51.40827560424805,44.78187561035156,47.33873748779297,24.53459358215332,68.9360580444336,71.14903259277344,50.8153076171875,31.604869842529297,51.57366943359375,82.60891723632812,108.92010498046875
2019-06-07,265.4315185546875,51.868072509765625,45.50894546508789,47.55604553222656,24.498462677001953,69.4866714477539,72.47118377685547,51.305335998535156,31.706514358520508,51.19013214111328,83.47103118896484,110.49478149414062
2019-06-10,266.6495361328125,51.958229064941406,45.470672607421875,47.69577407836914,24.706228256225586,69.57843017578125,73.2131118774414,51.322845458984375,31.59640121459961,50.8406867980957,83.71868896484375,111.43006896972656
2019-06-11,266.5849609375,51.92216110229492,45.662010192871094,47.78891372680664,24.715261459350586,68.98193359375,73.2131118774414,51.489105224609375,31.655689239501953,50.533843994140625,83.58110046386719,111.85950469970703
2019-06-12,266.1143798828125,52.093467712402344,45.441986083984375,47.113643646240234,24.471363067626953,69.1287841796875,72.80412292480469,51.56785583496094,31.774282455444336,51.19013214111328,83.9846420288086,111.83088684082031
2019-06-13,267.2123718261719,52.39999771118164,45.94900894165039,47.66472244262695,24.55265998840332,69.47750091552734,73.02288818359375,51.68162155151367,31.816635131835938,51.29240417480469,83.88375854492188,112.83299255371094
2019-06-14,266.91717529296875,52.174598693847656,46.035118103027344,47.354244232177734,24.60685920715332,69.20218658447266,72.38557434082031,51.70786666870117,31.952178955078125,51.829376220703125,83.69116973876953,113.08110046386719
2019-06-17,267.0186462402344,51.6967658996582,46.561279296875,47.75010299682617,24.381031036376953,68.96357727050781,72.44266510009766,51.559104919433594,32.29948043823242,51.68447494506836,84.06721496582031,113.12879180908203
2019-06-18,269.8146667480469,52.10248565673828,46.819583892822266,48.40985107421875,24.706228256225586,70.30340576171875,73.75531768798828,51.27909469604492,32.206295013427734,51.47140121459961,84.7825927734375,113.98773193359375
2019-06-19,270.4236145019531,51.81398010253906,46.876983642578125,48.35551834106445,24.66105842590332,70.24835968017578,74.02163696289062,51.489105224609375,32.41807556152344,51.863460540771484,85.54383087158203,114.19766998291016
2019-06-20,273.00738525390625,52.472129821777344,47.173553466796875,49.42662811279297,24.769466400146484,71.4229507446289,75.10598754882812,51.94413757324219,32.61289978027344,52.195865631103516,85.91989135742188,114.98977661132812
2019-06-21,272.6104736328125,52.30524826049805,47.373023986816406,49.78379440307617,24.714075088500977,71.04232788085938,74.7508773803711,51.77572250366211,32.248329162597656,52.397762298583984,86.33252716064453,114.45732879638672
2019-06-24,272.2766418457031,52.50477981567383,47.488094329833984,49.33734893798828,24.614206314086914,70.90408325195312,74.89409637451172,51.907981872558594,32.08610534667969,52.4149284362793,85.88118743896484,113.8444595336914
2019-06-25,269.6062316894531,52.531986236572266,46.6058464050293,48.945716857910156,24.53249168395996,70.36949920654297,73.51951599121094,51.881534576416016,31.650663375854492,52.09707260131836,85.53118133544922,112.75275421142578
2019-06-26,269.3372802734375,52.4412956237793,46.423648834228516,49.6976432800293,24.48709487915039,70.54462432861328,74.31180572509766,51.14087677001953,31.035913467407227,50.9630241394043,84.4535140991211,113.11664581298828
2019-06-27,270.2923583984375,52.61362075805664,46.74969482421875,49.329505920410156,24.70499610900879,70.609130859375,74.50270080566406,51.23787307739258,31.292064666748047,51.031761169433594,85.04300689697266,113.82528686523438
2019-06-28,271.68316650390625,53.058040618896484,47.200401306152344,49.90129089355469,25.059093475341797,71.35569763183594,74.49317932128906,51.20259094238281,31.39451789855957,51.22935485839844,85.32854461669922,114.15087890625
2019-07-01,274.14971923828125,53.4661750793457,47.58399200439453,49.94828796386719,25.35871124267578,71.42021179199219,75.67681121826172,51.511207580566406,31.334747314453125,51.100486755371094,85.75223541259766,115.15642547607422
2019-07-02,274.8636779785156,53.41175079345703,48.025123596191406,49.14936447143555,25.29515266418457,71.3280258178711,75.87728118896484,51.96088790893555,31.91533660888672,51.79638671875,86.2127685546875,115.40541076660156
2019-07-03,277.0612487792969,53.68385314941406,48.27444839477539,49.345176696777344,25.494903564453125,71.724365234375,76.45953369140625,52.60456085205078,32.37639617919922,52.157203674316406,86.94963836669922,116.41091918945312
2019-07-05,276.74603271484375,53.438968658447266,48.341583251953125,49.4156608581543,25.567537307739258,71.43863677978516,76.31637573242188,52.37531661987305,32.19709396362305,52.131431579589844,86.35093688964844,116.5450210571289
2019-07-08,275.225341796875,52.822235107421875,47.91004180908203,49.48616409301758,25.4404296875,70.84876251220703,75.73406982421875,52.44585418701172,32.316627502441406,52.20874786376953,85.7061767578125,116.68862915039062
2019-07-09,275.5683898925781,52.30524826049805,48.20732498168945,49.52532958984375,25.48582649230957,70.69208526611328,76.0013427734375,52.13724136352539,32.487388610839844,52.27747344970703,85.78907012939453,116.8131332397461
2019-07-10,276.8850402832031,52.19640350341797,48.753936767578125,50.159767150878906,25.3950252532959,70.52616882324219,76.60272216796875,52.4723014831543,32.66668701171875,52.397762298583984,86.08381652832031,117.23450469970703
2019-07-11,277.5342102050781,52.423152923583984,48.78270721435547,50.26158142089844,25.540298461914062,71.00545501708984,76.88909149169922,52.60456085205078,32.248329162597656,52.4149284362793,86.10224914550781,117.4738998413086
2019-07-12,278.77667236328125,52.94012451171875,49.137516021728516,50.47306823730469,25.712810516357422,72.24971008300781,77.45226287841797,52.754459381103516,32.12025451660156,52.0712890625,85.14431762695312,118.82418823242188
2019-07-15,278.8693542480469,52.97641372680664,49.147117614746094,50.018775939941406,25.567537307739258,71.95477294921875,77.70999145507812,52.877899169921875,32.162940979003906,52.27747344970703,85.32854461669922,119.20723724365234
2019-07-16,277.9699401855469,53.1033821105957,49.032039642333984,49.48616409301758,25.503986358642578,72.41561889648438,76.98453521728516,52.895530700683594,32.111717224121094,51.97678756713867,84.90483856201172,119.05400848388672
